image_id,first_compo,others,undecidable
1500538566518.jpg,1.0,8,False
1500538569617.jpg,1.0,8,False
1500538572710.jpg,5.0,3,False
1500538574619.jpg,8.0,3,False
1500538581073.jpg,9.0,7,False
1500538582889.jpg,5.0,11,False
1500538584756.jpg,3.0,6,False
1500538585686.jpg,,,True
1500538587722.jpg,8.0,,False
1500538591364.jpg,8.0,1,False
1500538592602.jpg,1.0,12,False
1500538594379.jpg,6.0,12,False
1500538598258.jpg,3.0,11,False
1500538600072.jpg,3.0,5,False
1500538601865.jpg,5.0,"4,11",False
1500538603761.jpg,,,True
1500538605474.jpg,8.0,,False
1500538606391.jpg,5.0,"3,8",False
1500538607300.jpg,1.0,"5,8",False
1500538611307.jpg,4.0,"6,9",False
1500538613886.jpg,6.0,"4,5",False
1500538615794.jpg,5.0,1,False
1500538617741.jpg,3.0,5,False
1500538618640.jpg,7.0,5,False
1500538620387.jpg,14.0,8,False
1500538622521.jpg,1.0,"3,5,6",False
1500538624581.jpg,6.0,1,False
1500538625801.jpg,2.0,8,False
1500538627737.jpg,,,True
1500538629843.jpg,12.0,"6,10",False
1500538634452.jpg,8.0,7,False
1500538636543.jpg,1.0,"8,10",False
1500538637528.jpg,1.0,"5,12,8",False
1500538642183.jpg,2.0,4,False
1500538643114.jpg,1.0,8,False
1500538644979.jpg,3.0,12,False
1500538645986.jpg,4.0,7,False
1500538648080.jpg,2.0,,False
1500538652396.jpg,2.0,"5,11",False
1500538654439.jpg,8.0,,False
1500538656225.jpg,4.0,8,False
1500538657518.jpg,5.0,8,False
1500538659334.jpg,8.0,11,False
1500538662330.jpg,,,True
1500538665198.jpg,8.0,"1,10",False
1500538667509.jpg,9.0,2,False
1500538671460.jpg,3.0,"5,11",False
1500538672472.jpg,3.0,5,False
1500538674327.jpg,5.0,"3,8",False
1500538675293.jpg,3.0,,False
1500538679205.jpg,5.0,3,False
1500538681152.jpg,5.0,,False
1500538683081.jpg,5.0,"11,12",False
1500538685853.jpg,5.0,,False
1500538687741.jpg,8.0,"5,6",False
1500538689004.jpg,5.0,,False
1500538691162.jpg,4.0,"5,6",False
1500538694907.jpg,5.0,,False
1500538695921.jpg,8.0,2,False
1500538701561.jpg,11.0,"2,12,8",False
1500538707381.jpg,,,True
1500538709789.jpg,1.0,,False
1500538712226.jpg,1.0,,False
1500538714007.jpg,7.0,14,False
1500538716106.jpg,3.0,"2,5",False
1500538717882.jpg,5.0,8,False
1500538719138.jpg,1.0,8,False
1500538721315.jpg,6.0,4,False
1500538723190.jpg,14.0,7,False
1500538725051.jpg,,,True
1500538727090.jpg,5.0,"4,8",False
1500538729028.jpg,1.0,5,False
1500538730232.jpg,6.0,8,False
1500538732395.jpg,6.0,8,False
1500538733363.jpg,2.0,9,False
1500538735217.jpg,2.0,,False
1500538737065.jpg,8.0,,False
1500538739253.jpg,8.0,,False
1500538741767.jpg,11.0,6,False
1500538743573.jpg,6.0,7,False
1500538749609.jpg,3.0,,False
1500538751391.jpg,4.0,11,False
1500538756029.jpg,6.0,5,False
1500538757897.jpg,5.0,8,False
1500538758824.jpg,4.0,"1,8",False
1500538760765.jpg,14.0,7,False
1500538762589.jpg,6.0,,False
1500538764588.jpg,11.0,8,False
1500538769949.jpg,5.0,"11,7",False
1500538771875.jpg,,,True
1500538774058.jpg,1.0,5,False
1500538775966.jpg,6.0,"11,7",False
1500538777848.jpg,6.0,11,False
1500538779487.jpg,3.0,,False
1500538781368.jpg,6.0,4,False
1500538785302.jpg,8.0,11,False
1500538794181.jpg,11.0,7,False
1500538796078.jpg,,,True
1500538797852.jpg,7.0,1,False
1500538801786.jpg,1.0,5,False
1500538805151.jpg,8.0,11,False
1500538807350.jpg,8.0,7,False
1500538809209.jpg,1.0,8,False
1500538811210.jpg,8.0,,False
1500538813624.jpg,5.0,6,False
1500538815661.jpg,,,True
1500538816910.jpg,5.0,"4,6",False
1500538817871.jpg,6.0,8,False
1500538820578.jpg,6.0,"4,11",False
1500538823005.jpg,4.0,5,False
1500538823951.jpg,11.0,"5,9",False
1500538825763.jpg,3.0,7,False
1500538827568.jpg,8.0,"4,5,11",False
1500538829772.jpg,3.0,12,False
1500538834586.jpg,1.0,8,False
1500538835510.jpg,8.0,2,False
1500538837703.jpg,2.0,4,False
1500538838935.jpg,8.0,,False
1500538839886.jpg,8.0,,False
1500538840877.jpg,8.0,,False
1500538841807.jpg,8.0,5,False
1500538843788.jpg,6.0,8,False
1500538845612.jpg,5.0,,False
1500538846621.jpg,5.0,"11,10",False
1500538848591.jpg,5.0,,False
1500538850441.jpg,5.0,,False
1500538852210.jpg,6.0,11,False
1500538854003.jpg,8.0,11,False
1500538857755.jpg,7.0,6,False
1500538859568.jpg,8.0,1,False
1500538861457.jpg,5.0,2,False
1500538863247.jpg,6.0,"5,7",False
1500538865122.jpg,7.0,,False
1500538866979.jpg,11.0,"12,6,7",False
1500538869290.jpg,,,True
1500538871089.jpg,6.0,7,False
1500538872971.jpg,5.0,8,False
1500538875834.jpg,3.0,5,False
1500538876794.jpg,,,True
1500538878715.jpg,5.0,6,False
1500538879638.jpg,4.0,"1,8",False
1500538881570.jpg,6.0,8,False
1500538883665.jpg,3.0,7,False
1500538886568.jpg,5.0,1,False
1500538888689.jpg,8.0,11,False
1500538889590.jpg,,,True
1500538890797.jpg,11.0,"1,6",False
1500538894629.jpg,5.0,11,False
1500538896457.jpg,7.0,,False
1500538900122.jpg,6.0,,False
1500538901979.jpg,6.0,"4,11,8",False
1500538903171.jpg,6.0,"4,5",False
1500538905169.jpg,1.0,6,False
1500538906977.jpg,1.0,2,False
1500538907960.jpg,5.0,"1,11",False
1500538910680.jpg,1.0,"2,8",False
1500538912718.jpg,11.0,4,False
1500538914527.jpg,6.0,4,False
1500538918135.jpg,11.0,7,False
1500538919934.jpg,7.0,11,False
1500538921737.jpg,8.0,5,False
1500538924596.jpg,12.0,6,False
1500538926328.jpg,6.0,5,False
1500538929294.jpg,1.0,"4,11",False
1500538931452.jpg,6.0,,False
1500538933317.jpg,3.0,1,False
1500538935140.jpg,7.0,11,False
1500538939858.jpg,3.0,5,False
1500538943680.jpg,7.0,14,False
1500538949136.jpg,1.0,"4,11",False
1500538950968.jpg,1.0,5,False
1500538952921.jpg,6.0,"1,4",False
1500538954940.jpg,7.0,,False
1500538956947.jpg,7.0,,False
1500538958908.jpg,4.0,"3,13",False
1500538960506.jpg,3.0,,False
1500538968117.jpg,1.0,6,False
1500538970295.jpg,3.0,12,False
1500538971243.jpg,8.0,4,False
1500538973132.jpg,,,True
1500538975587.jpg,8.0,2,False
1500538978065.jpg,14.0,"3,4",False
1500538979925.jpg,11.0,7,False
1500538981873.jpg,5.0,2,False
1500538983686.jpg,7.0,"1,6",False
1500538987670.jpg,5.0,4,False
1500538989570.jpg,1.0,8,False
1500538991482.jpg,6.0,5,False
1500538994484.jpg,14.0,3,False
1500538996572.jpg,1.0,"7,8",False
1500538998792.jpg,9.0,14,False
1500539003280.jpg,4.0,7,False
1500539005148.jpg,2.0,9,False
1500539007117.jpg,6.0,1,False
1500539008361.jpg,5.0,"8,10",False
1500539010111.jpg,6.0,3,False
1500539014321.jpg,5.0,"8,10",False
1500539018275.jpg,3.0,"5,6",False
1500539020497.jpg,1.0,7,False
1500539022666.jpg,3.0,5,False
1500539024716.jpg,5.0,6,False
1500539030864.jpg,5.0,4,False
1500539034543.jpg,5.0,4,False
1500539035479.jpg,5.0,6,False
1500539037373.jpg,,,True
1500539039274.jpg,3.0,"5,8",False
1500539041379.jpg,5.0,7,False
1500539043262.jpg,6.0,14,False
1500539045170.jpg,1.0,"4,8",False
1500539047144.jpg,,,True
1500539048615.jpg,7.0,12,False
1500539049616.jpg,,,True
1500539051847.jpg,11.0,7,False
1500539054051.jpg,5.0,"4,8",False
1500539056210.jpg,,,True
1500539060261.jpg,8.0,4,False
1500539063292.jpg,11.0,8,False
1500539064284.jpg,11.0,,False
1500539066270.jpg,2.0,,False
1500539067336.jpg,8.0,,False
1500539070155.jpg,,,True
1500539075199.jpg,8.0,"1,5",False
1500539079439.jpg,4.0,6,False
1500539086197.jpg,8.0,,False
1500539088255.jpg,14.0,11,False
1500539090385.jpg,6.0,"5,12",False
1500539092246.jpg,7.0,11,False
1500539094081.jpg,1.0,5,False
1500539095847.jpg,8.0,,False
1500539097972.jpg,8.0,7,False
1500539100098.jpg,11.0,4,False
1500539101932.jpg,5.0,2,False
1500539103779.jpg,11.0,7,False
1500539104693.jpg,5.0,"4,11",False
1500539108551.jpg,11.0,"5,15",False
1500539109713.jpg,3.0,7,False
1500539110671.jpg,1.0,"5,8",False
1500539113446.jpg,2.0,6,False
1500539115583.jpg,5.0,,False
1500539118671.jpg,5.0,"6,8",False
1500539121546.jpg,6.0,5,False
1500539123566.jpg,6.0,8,False
1500539125564.jpg,8.0,11,False
1500539127397.jpg,14.0,7,False
1500539129388.jpg,6.0,12,False
1500539130367.jpg,2.0,"11,9",False
1500539132234.jpg,7.0,,False
1500539133208.jpg,14.0,7,False
1500539134212.jpg,8.0,14,False
1500539136028.jpg,,,True
1500539137024.jpg,2.0,,False
1500539139811.jpg,5.0,1,False
1500539141217.jpg,1.0,6,False
1500539145046.jpg,12.0,11,False
1500539146009.jpg,9.0,4,False
1500539146998.jpg,1.0,8,False
1500539148408.jpg,1.0,,False
1500539149368.jpg,10.0,8,False
1500539152926.jpg,8.0,5,False
1500539156380.jpg,5.0,,False
1500539158232.jpg,8.0,5,False
1500539159217.jpg,11.0,7,False
1500539160149.jpg,11.0,5,False
1500539161944.jpg,6.0,14,False
1500539162966.jpg,5.0,12,False
1500539164751.jpg,3.0,11,False
1500539166520.jpg,6.0,7,False
1500539170180.jpg,7.0,14,False
1500539171168.jpg,7.0,11,False
1500539173069.jpg,1.0,5,False
1500539175100.jpg,5.0,"1,10",False
1500539179516.jpg,14.0,8,False
1500539183369.jpg,5.0,,False
1500539189851.jpg,11.0,"4,12",False
1500539195713.jpg,,,True
1500539197607.jpg,7.0,"4,11",False
1500539204232.jpg,1.0,8,False
1500539205433.jpg,5.0,3,False
1500539209101.jpg,7.0,,False
1500539211425.jpg,5.0,2,False
1500539212369.jpg,5.0,1,False
1500539216311.jpg,5.0,1,False
1500539218193.jpg,3.0,"12,7",False
1500539220047.jpg,3.0,5,False
1500539224827.jpg,1.0,8,False
1500539228819.jpg,7.0,,False
1500539231929.jpg,12.0,7,False
1500539233706.jpg,2.0,"12,15",False
1500539234745.jpg,11.0,"4,7",False
1500539239370.jpg,3.0,4,False
1500539241391.jpg,4.0,12,False
1500539244452.jpg,7.0,6,False
1500539248032.jpg,3.0,7,False
1500539254026.jpg,6.0,"1,5",False
1500539255011.jpg,6.0,7,False
1500539258771.jpg,8.0,,False
1500539260485.jpg,6.0,7,False
1500539262392.jpg,6.0,2,False
1500539264196.jpg,,,True
1500539265368.jpg,14.0,12,False
1500539266866.jpg,3.0,,False
1500539267808.jpg,1.0,4,False
1500539269605.jpg,5.0,"1,4,10",False
1500539272101.jpg,5.0,15,False
1500539274033.jpg,5.0,1,False
1500539276127.jpg,1.0,7,False
1500539282230.jpg,8.0,,False
1500539285098.jpg,7.0,12,False
1500539288368.jpg,5.0,,False
1500539294263.jpg,3.0,4,False
1500539296146.jpg,7.0,11,False
1500539299203.jpg,6.0,8,False
1500539304296.jpg,6.0,4,False
1500539305412.jpg,14.0,7,False
1500539310915.jpg,14.0,7,False
1500539312786.jpg,8.0,7,False
1500539313760.jpg,8.0,5,False
1500539315877.jpg,1.0,"7,8",False
1500539319157.jpg,12.0,11,False
1500539321356.jpg,8.0,,False
1500539323442.jpg,8.0,7,False
1500539324418.jpg,3.0,6,False
1500539326279.jpg,,,True
1500539328230.jpg,,,True
1500539330399.jpg,8.0,,False
1500539331410.jpg,,,True
1500539335403.jpg,8.0,1,False
1500539337319.jpg,2.0,9,False
1500539338295.jpg,2.0,9,False
1500539340392.jpg,2.0,9,False
1500539342585.jpg,1.0,9,False
1500539346634.jpg,2.0,9,False
1500539348401.jpg,,,True
1500539349688.jpg,1.0,5,False
1500539351875.jpg,8.0,5,False
1500539353642.jpg,8.0,4,False
1500539354660.jpg,8.0,,False
1500539357455.jpg,11.0,7,False
1500539360134.jpg,14.0,7,False
1500539361128.jpg,5.0,7,False
1500539368313.jpg,5.0,12,False
1500539370116.jpg,3.0,5,False
1500539372002.jpg,3.0,5,False
1500539373961.jpg,7.0,,False
1500539376087.jpg,7.0,,False
1500539377923.jpg,5.0,4,False
1500539379886.jpg,3.0,8,False
1500539381180.jpg,7.0,8,False
1500539383065.jpg,2.0,5,False
1500539384074.jpg,6.0,5,False
1500539385892.jpg,6.0,14,False
1500539387879.jpg,7.0,,False
1500539389961.jpg,1.0,,False
1500539391821.jpg,7.0,,False
1500539393678.jpg,5.0,6,False
1500539394670.jpg,8.0,1,False
1500539396639.jpg,9.0,"1,14",False
1500539398467.jpg,9.0,2,False
1500539400348.jpg,6.0,7,False
1500539402179.jpg,3.0,9,False
1500539403107.jpg,7.0,,False
1500539404924.jpg,8.0,5,False
1500539406852.jpg,5.0,"11,10",False
1500539409341.jpg,7.0,,False
1500539413558.jpg,4.0,9,False
1500539414794.jpg,7.0,11,False
1500539416953.jpg,5.0,8,False
1500539419105.jpg,5.0,12,False
1500539420101.jpg,5.0,4,False
1500539422004.jpg,,,True
1500539422967.jpg,3.0,9,False
1500539424879.jpg,,,True
1500539425929.jpg,5.0,11,False
1500539426963.jpg,8.0,4,False
1500539428792.jpg,11.0,4,False
1500539430746.jpg,12.0,11,False
1500539432569.jpg,,,True
1500539433581.jpg,,,True
1500539435426.jpg,6.0,"1,5",False
1500539439091.jpg,14.0,5,False
1500539441056.jpg,3.0,12,False
1500539442110.jpg,5.0,14,False
1500539444015.jpg,7.0,8,False
1500539444976.jpg,3.0,5,False
1500539447142.jpg,14.0,7,False
1500539449029.jpg,14.0,9,False
1500539450021.jpg,6.0,,False
1500539453844.jpg,4.0,8,False
1500539455625.jpg,,,True
1500539456635.jpg,5.0,4,False
1500539457620.jpg,6.0,7,False
1500539459546.jpg,8.0,12,False
1500539460514.jpg,11.0,6,False
1500539462298.jpg,,,True
1500539467189.jpg,14.0,7,False
1500539468152.jpg,2.0,8,False
1500539470203.jpg,8.0,5,False
1500539472043.jpg,1.0,"4,9",False
1500539480716.jpg,9.0,7,False
1500539482657.jpg,,,True
1500539484827.jpg,6.0,2,False
1500539486734.jpg,3.0,5,False
1500539489097.jpg,2.0,6,False
1500539491066.jpg,5.0,"11,15",False
1500539492920.jpg,5.0,9,False
1500539494771.jpg,4.0,11,False
1500539496903.jpg,5.0,9,False
1500539498976.jpg,7.0,8,False
1500539501196.jpg,7.0,5,False
1500539502998.jpg,9.0,4,False
1500539507303.jpg,,,True
1500539509449.jpg,1.0,5,False
1500539511324.jpg,5.0,"1,8,10",False
1500539512342.jpg,6.0,8,False
1500539514483.jpg,8.0,,False
1500539516265.jpg,5.0,4,False
1500539518160.jpg,,,True
1500539519416.jpg,6.0,8,False
1500539521286.jpg,5.0,3,False
1500539522292.jpg,5.0,"12,8",False
1500539530407.jpg,3.0,5,False
1500539532590.jpg,4.0,7,False
1500539534612.jpg,5.0,,False
1500539536465.jpg,5.0,,False
1500539538288.jpg,6.0,5,False
1500539543048.jpg,5.0,1,False
1500539547898.jpg,11.0,15,False
1500539550734.jpg,5.0,8,False
1500539555546.jpg,8.0,15,False
1500539560109.jpg,14.0,6,False
1500539564051.jpg,6.0,"3,14",False
1500539568853.jpg,9.0,11,False
1500539571021.jpg,1.0,9,False
1500539572862.jpg,8.0,4,False
1500539573821.jpg,14.0,9,False
1500539575740.jpg,8.0,4,False
1500539576686.jpg,8.0,,False
1500539578896.jpg,8.0,12,False
1500539580761.jpg,7.0,,False
1500539581856.jpg,1.0,5,False
1500539582791.jpg,2.0,4,False
1500539584641.jpg,2.0,7,False
1500539586475.jpg,1.0,15,False
1500539590555.jpg,1.0,8,False
1500539591845.jpg,8.0,4,False
1500539594079.jpg,1.0,"5,8",False
1500539596190.jpg,,,True
1500539599973.jpg,9.0,2,False
1500539601808.jpg,7.0,15,False
1500539604266.jpg,7.0,,False
1500539605319.jpg,2.0,7,False
1500539606257.jpg,6.0,"14,7",False
1500539609597.jpg,8.0,9,False
1500539614287.jpg,8.0,7,False
1500539620313.jpg,8.0,12,False
1500539624688.jpg,3.0,"6,7",False
1500539626608.jpg,5.0,2,False
1500539629713.jpg,7.0,"12,15",False
1500539631563.jpg,5.0,8,False
1500539638214.jpg,3.0,6,False
1500539640134.jpg,3.0,12,False
1500539642033.jpg,1.0,8,False
1500539644886.jpg,3.0,7,False
1500539646698.jpg,6.0,7,False
1500539647974.jpg,3.0,5,False
1500539649267.jpg,8.0,11,False
1500539651464.jpg,6.0,"3,8",False
1500539652721.jpg,14.0,9,False
1500539654642.jpg,11.0,6,False
1500539655679.jpg,8.0,"11,15",False
1500539658613.jpg,12.0,7,False
1500539660469.jpg,11.0,6,False
1500539662275.jpg,7.0,,False
1500539666320.jpg,4.0,7,False
1500539667305.jpg,1.0,"11,15",False
1500539669490.jpg,,,True
1500539671217.jpg,1.0,"5,14",False
1500539674528.jpg,5.0,4,False
1500539677491.jpg,7.0,14,False
1500539679273.jpg,5.0,"14,9",False
1500539681073.jpg,5.0,"12,9",False
1500539682890.jpg,,,True
1500539683859.jpg,7.0,6,False
1500539685722.jpg,14.0,7,False
1500539691326.jpg,1.0,12,False
1500539693199.jpg,,,True
1500539697152.jpg,6.0,7,False
1500539699154.jpg,7.0,4,False
1500539701146.jpg,6.0,"5,7",False
1500539703001.jpg,5.0,1,False
1500539705067.jpg,10.0,8,False
1500539706893.jpg,6.0,7,False
1500539708711.jpg,8.0,"15,10",False
1500539711970.jpg,8.0,11,False
1500539714164.jpg,,,True
1500539716388.jpg,8.0,1,False
1500539719639.jpg,1.0,"5,8",False
1500539722443.jpg,6.0,"7,8",False
1500539724327.jpg,7.0,8,False
1500539731039.jpg,8.0,1,False
1500539733909.jpg,5.0,8,False
1500539740082.jpg,7.0,"3,14",False
1500539743813.jpg,11.0,"5,7",False
1500539745721.jpg,5.0,14,False
1500539746779.jpg,7.0,11,False
1500539751565.jpg,6.0,5,False
1500539753423.jpg,11.0,"4,7",False
1500539755218.jpg,9.0,"1,12",False
1500539758842.jpg,14.0,5,False
1500539760629.jpg,8.0,"11,15",False
1500539762491.jpg,4.0,12,False
1500539763502.jpg,6.0,7,False
1500539765270.jpg,7.0,14,False
1500539767117.jpg,6.0,7,False
1500539769190.jpg,7.0,8,False
1500539771069.jpg,1.0,5,False
1500539772418.jpg,7.0,"4,15,8",False
1500539773464.jpg,1.0,"5,14",False
1500539775789.jpg,6.0,7,False
1500539777055.jpg,4.0,"2,11",False
1500539779027.jpg,1.0,8,False
1500539780118.jpg,5.0,10,False
1500539781172.jpg,2.0,14,False
1500539783400.jpg,1.0,"6,10",False
1500539785451.jpg,7.0,11,False
1500539789374.jpg,5.0,10,False
1500539793591.jpg,7.0,1,False
1500539795289.jpg,7.0,"11,14",False
1500539796376.jpg,7.0,,False
1500539798409.jpg,12.0,11,False
1500539800682.jpg,,,True
1500539803976.jpg,1.0,8,False
1500539807780.jpg,1.0,"4,15,8",False
1500539809778.jpg,3.0,"6,7",False
1500539811708.jpg,7.0,6,False
1500539813952.jpg,,,True
1500539815820.jpg,8.0,,False
1500539817785.jpg,7.0,12,False
1500539824216.jpg,5.0,6,False
1500539826164.jpg,6.0,7,False
1500539830675.jpg,1.0,8,False
1500539835288.jpg,1.0,"15,8",False
1500539839644.jpg,7.0,"7,8",False
1500539841587.jpg,3.0,"5,8",False
1500539845641.jpg,,,True
1500539847597.jpg,1.0,5,False
1500539848805.jpg,7.0,9,False
1500539850791.jpg,12.0,3,False
1500539854057.jpg,2.0,12,False
1500539856121.jpg,3.0,,False
1500539860346.jpg,6.0,7,False
1500539861744.jpg,6.0,3,False
1500539864650.jpg,12.0,"5,8",False
1500539866898.jpg,6.0,4,False
1500539869153.jpg,2.0,6,False
1500539871434.jpg,6.0,"11,7",False
1500539873388.jpg,4.0,"2,11",False
1500539875249.jpg,1.0,"4,11",False
1500539877446.jpg,12.0,"4,7",False
1500539881954.jpg,5.0,"14,10",False
1500539884196.jpg,1.0,8,False
1500539886592.jpg,6.0,11,False
1500539890777.jpg,12.0,2,False
1500539893050.jpg,4.0,"3,12",False
1500539895033.jpg,1.0,"12,10",False
1500539897330.jpg,7.0,4,False
1500539899480.jpg,5.0,10,False
1500539901751.jpg,2.0,12,False
1500539902814.jpg,7.0,8,False
1500539905153.jpg,1.0,11,False
1500539906232.jpg,5.0,7,False
1500539908153.jpg,1.0,12,False
1500539910066.jpg,8.0,11,False
1500539912050.jpg,1.0,9,False
1500539916732.jpg,,,True
1500539918975.jpg,5.0,"9,10",False
1500539920375.jpg,6.0,"5,15",False
1500539922517.jpg,9.0,11,False
1500539926401.jpg,,,True
1500539928759.jpg,5.0,,False
1500539930703.jpg,1.0,8,False
1500539932597.jpg,1.0,,False
1500539934931.jpg,1.0,"2,4",False
1500539937235.jpg,4.0,"5,11",False
1500539939194.jpg,7.0,12,False
1500539945313.jpg,11.0,"4,7",False
1500539949325.jpg,6.0,"1,7",False
1500539951327.jpg,,,True
1500539954913.jpg,3.0,"7,8",False
1500539956032.jpg,3.0,5,False
1500539960380.jpg,3.0,"15,8",False
1500539961466.jpg,3.0,8,False
1500539963691.jpg,3.0,5,False
1500539965609.jpg,8.0,15,False
1500539967863.jpg,8.0,12,False
1500539969891.jpg,7.0,,False
1500539971903.jpg,1.0,8,False
1500539976230.jpg,6.0,11,False
1500539986054.jpg,8.0,,False
1500539987096.jpg,3.0,4,False
1500539988180.jpg,3.0,11,False
1500539990084.jpg,6.0,"12,7",False
1500539991053.jpg,,,True
1500539994879.jpg,6.0,14,False
1500540001796.jpg,8.0,15,False
1500540005192.jpg,12.0,7,False
1500540011409.jpg,8.0,,False
1500540013343.jpg,4.0,"11,9",False
1500540014412.jpg,4.0,"11,9",False
1500540017726.jpg,,,True
1500540019797.jpg,8.0,1,False
1500540021773.jpg,3.0,8,False
1500540026256.jpg,1.0,,False
1500540028377.jpg,3.0,2,False
1500540032799.jpg,1.0,8,False
1500540036239.jpg,8.0,7,False
1500540037312.jpg,8.0,,False
1500540039639.jpg,14.0,,False
1500540043629.jpg,7.0,8,False
1500540045848.jpg,8.0,,False
1500540048004.jpg,4.0,"1,11",False
1500540051324.jpg,7.0,,False
1500540054074.jpg,8.0,15,False
1500540056279.jpg,7.0,4,False
1500540058235.jpg,5.0,8,False
1500540062014.jpg,7.0,,False
1500540063046.jpg,9.0,"4,6",False
1500540067950.jpg,3.0,6,False
1500540069012.jpg,9.0,"12,14",False
1500540070071.jpg,7.0,,False
1500540072019.jpg,5.0,6,False
1500540073912.jpg,7.0,6,False
1500540074986.jpg,7.0,15,False
1500540076917.jpg,6.0,7,False
1500540078247.jpg,1.0,3,False
1500540079747.jpg,8.0,"1,15",False
1500540086351.jpg,7.0,3,False
1500540087474.jpg,8.0,,False
1500540090998.jpg,8.0,12,False
1500540092199.jpg,12.0,"2,11",False
1500540094196.jpg,1.0,8,False
1500540098105.jpg,1.0,"7,8",False
1500540100355.jpg,1.0,4,False
1500540112847.jpg,5.0,"14,6",False
1500540119023.jpg,6.0,"2,4",False
1500540120036.jpg,6.0,"4,5",False
1500540124213.jpg,4.0,6,False
1500540128374.jpg,7.0,14,False
1500540137427.jpg,,,True
1500540139322.jpg,5.0,"11,8",False
1500540141190.jpg,11.0,5,False
1500540142266.jpg,8.0,,False
1500540143359.jpg,5.0,8,False
1500540145267.jpg,,,True
1500540148251.jpg,7.0,15,False
1500540150327.jpg,4.0,"5,6",False
1500540152336.jpg,6.0,7,False
1500540163053.jpg,6.0,7,False
1500540165271.jpg,5.0,8,False
1500540170057.jpg,3.0,"14,8",False
1500540172336.jpg,11.0,7,False
1500540175503.jpg,5.0,"1,8",False
1500540177713.jpg,1.0,4,False
1500540179087.jpg,6.0,8,False
1500540181490.jpg,5.0,12,False
1500540183496.jpg,3.0,7,False
1500540185423.jpg,14.0,11,False
1500540186496.jpg,3.0,4,False
1500540187653.jpg,3.0,"2,4",False
1500540190809.jpg,3.0,12,False
1500540193171.jpg,3.0,5,False
1500540195095.jpg,4.0,3,False
1500540196190.jpg,5.0,"6,7",False
1500540204354.jpg,4.0,2,False
1500540208322.jpg,3.0,2,False
1500540214543.jpg,1.0,"5,8",False
1500540216734.jpg,5.0,3,False
1500540219765.jpg,,,True
1500540222234.jpg,7.0,4,False
1500540228356.jpg,5.0,4,False
1500540231712.jpg,6.0,2,False
1500540234012.jpg,14.0,11,False
1500540236434.jpg,9.0,14,False
1500540239333.jpg,5.0,"2,9",False
1500540241170.jpg,1.0,9,False
1500540243175.jpg,3.0,4,False
1500540244341.jpg,8.0,7,False
1500540246977.jpg,4.0,11,False
1500540250728.jpg,5.0,"4,9",False
1500540252876.jpg,1.0,5,False
1500540255472.jpg,5.0,4,False
1500540259561.jpg,1.0,5,False
1500540261854.jpg,8.0,11,False
1500540263928.jpg,5.0,8,False
1500540266171.jpg,1.0,8,False
1500540267317.jpg,3.0,9,False
1500540269604.jpg,8.0,4,False
1500540271916.jpg,1.0,"4,8",False
1500540276304.jpg,9.0,"2,11",False
1500540278437.jpg,2.0,"11,7",False
1500540282432.jpg,4.0,9,False
1500540284603.jpg,8.0,7,False
1500540285659.jpg,1.0,5,False
1500540288048.jpg,8.0,14,False
1500540290290.jpg,8.0,,False
1500540291401.jpg,8.0,"4,5",False
1500540292511.jpg,14.0,9,False
1500540298102.jpg,8.0,7,False
1500540299239.jpg,1.0,,False
1500540301214.jpg,7.0,11,False
1500540302309.jpg,8.0,11,False
1500540306867.jpg,5.0,3,False
1500540311238.jpg,3.0,"5,6",False
1500540312352.jpg,7.0,,False
1500540314362.jpg,6.0,3,False
1500540317588.jpg,6.0,7,False
1500540320701.jpg,11.0,7,False
1500540322657.jpg,11.0,"15,7",False
1500540325869.jpg,11.0,7,False
1500540329074.jpg,4.0,5,False
1500540330172.jpg,5.0,12,False
1500540334186.jpg,3.0,"2,8",False
1500540336230.jpg,8.0,7,False
1500540338222.jpg,14.0,7,False
1500540339830.jpg,6.0,4,False
1500540341231.jpg,14.0,7,False
1500540343478.jpg,6.0,"4,12",False
1500540345923.jpg,8.0,4,False
1500540347933.jpg,,,True
1500540350453.jpg,14.0,13,False
1500540354924.jpg,8.0,,False
1500540357057.jpg,14.0,"4,6",False
1500540360115.jpg,,,True
1500540363518.jpg,8.0,12,False
1500540365500.jpg,3.0,14,False
1500540367539.jpg,14.0,7,False
1500540368681.jpg,10.0,"5,8",False
1500540369782.jpg,7.0,8,False
1500540375745.jpg,7.0,1,False
1500540377851.jpg,7.0,"5,15,6",False
1500540379949.jpg,,,True
1500540381929.jpg,7.0,"11,14",False
1500540384057.jpg,2.0,"11,7",False
1500540394780.jpg,5.0,,False
1500540397076.jpg,12.0,7,False
1500540403607.jpg,,,True
1500540405076.jpg,14.0,13,False
1500540411360.jpg,14.0,13,False
1500540413607.jpg,5.0,"1,8",False
1500540416443.jpg,7.0,1,False
1500540421101.jpg,8.0,1,False
1500540425257.jpg,8.0,5,False
1500540427198.jpg,,,True
1500540429277.jpg,6.0,4,False
1500540432301.jpg,6.0,"12,7",False
1500540434357.jpg,7.0,,False
1500540435597.jpg,11.0,4,False
1500540440917.jpg,7.0,,False
1500540442928.jpg,7.0,,False
1500540447062.jpg,,,True
1500540450937.jpg,,,True
1500540457257.jpg,11.0,6,False
1500540459207.jpg,6.0,"4,8",False
1500540462374.jpg,7.0,12,False
1500540464458.jpg,14.0,1,False
1500540465670.jpg,1.0,10,False
1500540467767.jpg,4.0,8,False
