image_id,first_compo,others,undecidable
26635.jpg,15.0,13,False
266666.jpg,1.0,,False
268142.jpg,,,True
26830.jpg,12.0,5,False
26836.jpg,,,True
268936.jpg,8.0,11,False
269004.jpg,7.0,8,False
26907.jpg,7.0,8,False
269189.jpg,,,True
26923.jpg,2.0,,False
269904.jpg,11.0,14,False
270699.jpg,,,True
271039.jpg,,,True
271660.jpg,1.0,7,False
271893.jpg,,,True
272209.jpg,3.0,7,False
272337.jpg,11.0,7,False
272408.jpg,7.0,6,False
272556.jpg,5.0,1,False
273073.jpg,,,True
273102.jpg,,,True
273957.jpg,,,True
274198.jpg,8.0,5,False
274336.jpg,1.0,"8,10",False
274636.jpg,3.0,4,False
274673.jpg,1.0,5,False
274678.jpg,3.0,5,False
274680.jpg,,,True
274894.jpg,7.0,"11,15",False
274936.jpg,,,True
275251.jpg,9.0,2,False
275946.jpg,13.0,14,False
275953.jpg,,,True
275955.jpg,6.0,7,False
275961.jpg,,,True
275966.jpg,6.0,13,False
276032.jpg,1.0,5,False
276095.jpg,3.0,,False
276210.jpg,7.0,,False
276287.jpg,7.0,10,False
276533.jpg,5.0,15,False
276781.jpg,11.0,5,False
276970.jpg,14.0,4,False
277058.jpg,,,True
277099.jpg,,,True
277142.jpg,7.0,11,False
277182.jpg,7.0,15,False
277465.jpg,6.0,7,False
277668.jpg,5.0,"15,10",False
277879.jpg,,,True
277955.jpg,2.0,7,False
278039.jpg,,,True
278048.jpg,2.0,4,False
278072.jpg,6.0,4,False
278201.jpg,7.0,,False
278325.jpg,6.0,7,False
278391.jpg,5.0,"8,10",False
278428.jpg,3.0,8,False
278531.jpg,5.0,2,False
278746.jpg,3.0,8,False
279047.jpg,7.0,9,False
279449.jpg,,,True
279454.jpg,10.0,"1,8",False
279728.jpg,5.0,8,False
279754.jpg,7.0,12,False
279852.jpg,,,True
279936.jpg,11.0,"2,5",False
279958.jpg,1.0,7,False
280091.jpg,,,True
280102.jpg,5.0,11,False
280475.jpg,7.0,,False
280489.jpg,3.0,"5,8",False
280504.jpg,2.0,5,False
280521.jpg,7.0,,False
280620.jpg,1.0,"5,8",False
280780.jpg,7.0,4,False
280943.jpg,12.0,"15,8",False
281052.jpg,11.0,7,False
281197.jpg,9.0,11,False
281212.jpg,,,True
281259.jpg,4.0,3,False
281280.jpg,,,True
281317.jpg,8.0,5,False
281429.jpg,1.0,7,False
281446.jpg,,,True
281482.jpg,1.0,4,False
281490.jpg,6.0,7,False
281504.jpg,,,True
281524.jpg,6.0,7,False
281548.jpg,7.0,11,False
281581.jpg,,,True
281591.jpg,5.0,,False
281612.jpg,,,True
281637.jpg,,,True
281718.jpg,,,True
281736.jpg,2.0,11,False
281747.jpg,4.0,9,False
281896.jpg,9.0,7,False
281917.jpg,6.0,11,False
281988.jpg,3.0,5,False
281989.jpg,,,True
282007.jpg,7.0,,False
282032.jpg,8.0,9,False
282053.jpg,1.0,2,False
282122.jpg,5.0,6,False
282444.jpg,4.0,1,False
282559.jpg,5.0,"15,10",False
282597.jpg,4.0,8,False
282672.jpg,6.0,7,False
282685.jpg,1.0,5,False
282809.jpg,,,True
282835.jpg,6.0,5,False
282870.jpg,7.0,"4,11,6",False
282884.jpg,5.0,,False
282940.jpg,5.0,7,False
28364.jpg,,,True
28395.jpg,,,True
284052.jpg,,,True
284541.jpg,1.0,8,False
284672.jpg,3.0,,False
284824.jpg,,,True
284859.jpg,,,True
285238.jpg,7.0,11,False
285416.jpg,11.0,7,False
285525.jpg,7.0,15,False
285675.jpg,7.0,5,False
285901.jpg,5.0,"2,6",False
286038.jpg,6.0,7,False
286106.jpg,,,True
286272.jpg,,,True
286346.jpg,7.0,8,False
286450.jpg,,,True
286757.jpg,3.0,,False
286762.jpg,7.0,13,False
286769.jpg,,,True
286775.jpg,,,True
286939.jpg,,,True
287048.jpg,3.0,6,False
287060.jpg,7.0,6,False
287069.jpg,1.0,4,False
287074.jpg,,,True
287144.jpg,,,True
287266.jpg,12.0,8,False
287333.jpg,5.0,"13,6",False
287409.jpg,,,True
287537.jpg,11.0,8,False
287559.jpg,11.0,5,False
287610.jpg,7.0,11,False
287706.jpg,7.0,8,False
287752.jpg,5.0,7,False
287753.jpg,6.0,11,False
287769.jpg,,,True
287795.jpg,6.0,7,False
287868.jpg,6.0,13,False
287890.jpg,3.0,,False
287931.jpg,11.0,7,False
287948.jpg,11.0,7,False
287990.jpg,6.0,11,False
288309.jpg,8.0,15,False
288337.jpg,13.0,14,False
288529.jpg,11.0,15,False
288611.jpg,9.0,4,False
288652.jpg,7.0,15,False
288681.jpg,5.0,7,False
288737.jpg,,,True
288906.jpg,5.0,10,False
288945.jpg,6.0,"11,8",False
289103.jpg,,,True
289104.jpg,4.0,2,False
289143.jpg,,,True
289163.jpg,11.0,"1,10",False
289238.jpg,7.0,10,False
289255.jpg,10.0,8,False
289264.jpg,6.0,11,False
289378.jpg,2.0,"4,9",False
289385.jpg,,,True
29108.jpg,6.0,"11,8",False
291539.jpg,,,True
29180.jpg,15.0,7,False
29186.jpg,,,True
292507.jpg,1.0,"3,6,8",False
292532.jpg,6.0,5,False
292540.jpg,,,True
292578.jpg,10.0,8,False
292712.jpg,6.0,7,False
292768.jpg,6.0,11,False
292851.jpg,,,True
29299.jpg,6.0,7,False
293153.jpg,,,True
293156.jpg,11.0,7,False
293726.jpg,2.0,7,False
293952.jpg,11.0,3,False
294023.jpg,7.0,,False
294112.jpg,6.0,,False
294139.jpg,11.0,7,False
294191.jpg,7.0,11,False
294268.jpg,5.0,8,False
294402.jpg,7.0,6,False
294408.jpg,,,True
294425.jpg,11.0,,False
294512.jpg,,,True
294582.jpg,4.0,7,False
294588.jpg,1.0,7,False
294603.jpg,14.0,9,False
294668.jpg,8.0,15,False
294719.jpg,11.0,3,False
294745.jpg,11.0,2,False
294791.jpg,4.0,8,False
294832.jpg,4.0,7,False
294841.jpg,13.0,8,False
294896.jpg,,,True
29492.jpg,9.0,,False
294959.jpg,7.0,"13,6",False
294965.jpg,11.0,6,False
294978.jpg,,,True
295129.jpg,1.0,13,False
295697.jpg,2.0,"7,8",False
296805.jpg,14.0,5,False
297063.jpg,,,True
297254.jpg,2.0,4,False
297302.jpg,1.0,"4,8",False
297345.jpg,7.0,6,False
297456.jpg,3.0,,False
297569.jpg,1.0,12,False
297598.jpg,1.0,"11,7",False
297738.jpg,4.0,9,False
298335.jpg,8.0,2,False
298415.jpg,,,True
298419.jpg,2.0,4,False
298427.jpg,,,True
298631.jpg,1.0,,False
298648.jpg,7.0,8,False
298711.jpg,8.0,,False
298716.jpg,7.0,"4,7",False
298733.jpg,4.0,"2,9",False
298779.jpg,6.0,11,False
298846.jpg,11.0,7,False
298975.jpg,6.0,11,False
300056.jpg,,,True
300677.jpg,10.0,"4,8",False
30084.jpg,6.0,,False
301185.jpg,,,True
302756.jpg,7.0,,False
302765.jpg,4.0,1,False
302962.jpg,8.0,15,False
302996.jpg,7.0,6,False
303154.jpg,6.0,7,False
303379.jpg,7.0,,False
303389.jpg,,,True
303510.jpg,,,True
303563.jpg,2.0,7,False
303610.jpg,3.0,8,False
303646.jpg,,,True
303717.jpg,,,True
303826.jpg,5.0,6,False
304059.jpg,,,True
304112.jpg,,,True
304194.jpg,5.0,8,False
30452.jpg,,,True
30492.jpg,6.0,"4,13",False
305166.jpg,5.0,8,False
305171.jpg,11.0,7,False
30546.jpg,1.0,5,False
305669.jpg,7.0,4,False
305944.jpg,13.0,,False
30741.jpg,,,True
308001.jpg,11.0,,False
308161.jpg,4.0,10,False
308173.jpg,11.0,1,False
308174.jpg,5.0,"11,8",False
308245.jpg,10.0,7,False
30847.jpg,,,True
308582.jpg,7.0,11,False
308584.jpg,5.0,11,False
308705.jpg,11.0,7,False
308889.jpg,,,True
308931.jpg,,,True
308953.jpg,7.0,12,False
308981.jpg,6.0,7,False
309087.jpg,8.0,5,False
309237.jpg,1.0,5,False
30950.jpg,12.0,6,False
309965.jpg,7.0,15,False
310659.jpg,,,True
31105.jpg,5.0,6,False
31121.jpg,,,True
31125.jpg,,,True
311331.jpg,,,True
31162.jpg,,,True
311809.jpg,4.0,5,False
311904.jpg,5.0,4,False
31192.jpg,,,True
312200.jpg,,,True
312250.jpg,6.0,7,False
31292.jpg,5.0,8,False
313073.jpg,8.0,5,False
313224.jpg,3.0,7,False
314441.jpg,9.0,7,False
314478.jpg,7.0,,False
314507.jpg,11.0,,False
314544.jpg,14.0,"1,9",False
314611.jpg,5.0,6,False
314701.jpg,7.0,,False
314739.jpg,3.0,11,False
314775.jpg,12.0,8,False
314788.jpg,,,True
31483.jpg,1.0,6,False
314893.jpg,1.0,8,False
315328.jpg,,,True
315439.jpg,,,True
315595.jpg,,,True
315762.jpg,5.0,7,False
315784.jpg,6.0,7,False
315855.jpg,,,True
315858.jpg,7.0,6,False
316356.jpg,6.0,"5,11",False
316617.jpg,,,True
316635.jpg,6.0,7,False
316735.jpg,12.0,4,False
31853.jpg,6.0,,False
318850.jpg,,,True
318954.jpg,,,True
318997.jpg,,,True
319395.jpg,,,True
319669.jpg,11.0,15,False
319787.jpg,,,True
320767.jpg,5.0,1,False
321013.jpg,2.0,5,False
321039.jpg,,,True
321701.jpg,2.0,8,False
321758.jpg,8.0,,False
321927.jpg,7.0,"15,8",False
322219.jpg,,,True
322280.jpg,11.0,6,False
322356.jpg,1.0,,False
322455.jpg,4.0,6,False
322583.jpg,8.0,11,False
322820.jpg,6.0,"13,8",False
322900.jpg,7.0,,False
322907.jpg,13.0,8,False
323467.jpg,1.0,7,False
323490.jpg,,,True
323588.jpg,11.0,9,False
323886.jpg,6.0,5,False
324110.jpg,,,True
324556.jpg,,,True
324615.jpg,2.0,,False
324644.jpg,,,True
324748.jpg,1.0,7,False
324938.jpg,1.0,8,False
324969.jpg,12.0,5,False
325115.jpg,,,True
325406.jpg,,,True
325432.jpg,11.0,1,False
325486.jpg,8.0,5,False
326441.jpg,2.0,"12,7",False
32680.jpg,11.0,1,False
32694.jpg,,,True
327588.jpg,12.0,8,False
32773.jpg,4.0,"6,7",False
32774.jpg,11.0,7,False
32776.jpg,1.0,6,False
327849.jpg,2.0,,False
327932.jpg,7.0,,False
327933.jpg,,,True
328192.jpg,10.0,7,False
328266.jpg,4.0,"12,8",False
328337.jpg,4.0,11,False
328343.jpg,3.0,"5,7",False
328735.jpg,2.0,"4,9",False
32893.jpg,6.0,13,False
32901.jpg,1.0,,False
32963.jpg,2.0,8,False
329777.jpg,5.0,,False
330036.jpg,2.0,8,False
330306.jpg,3.0,"5,11",False
330327.jpg,6.0,7,False
33042.jpg,11.0,"6,7",False
33043.jpg,6.0,5,False
33045.jpg,6.0,11,False
33049.jpg,11.0,6,False
330547.jpg,5.0,"7,10",False
330730.jpg,2.0,4,False
330743.jpg,3.0,1,False
330753.jpg,6.0,,False
330843.jpg,,,True
33108.jpg,7.0,,False
33111.jpg,,,True
331154.jpg,13.0,9,False
33121.jpg,11.0,7,False
331439.jpg,,,True
33151.jpg,2.0,11,False
33164.jpg,7.0,,False
331669.jpg,1.0,12,False
33167.jpg,7.0,8,False
331701.jpg,8.0,,False
331904.jpg,4.0,,False
33198.jpg,6.0,11,False
33206.jpg,13.0,6,False
332119.jpg,7.0,11,False
332200.jpg,7.0,12,False
332247.jpg,4.0,1,False
332285.jpg,5.0,6,False
332309.jpg,10.0,"15,8",False
332476.jpg,2.0,,False
333385.jpg,7.0,11,False
33367.jpg,13.0,1,False
33453.jpg,7.0,8,False
33500.jpg,11.0,,False
335047.jpg,7.0,,False
336773.jpg,2.0,11,False
336979.jpg,,,True
337336.jpg,5.0,2,False
338282.jpg,11.0,7,False
338285.jpg,,,True
338316.jpg,1.0,,False
338528.jpg,13.0,9,False
33865.jpg,11.0,,False
338809.jpg,5.0,11,False
339128.jpg,5.0,4,False
339566.jpg,10.0,4,False
339612.jpg,,,True
340015.jpg,7.0,9,False
340274.jpg,2.0,,False
340305.jpg,,,True
34042.jpg,7.0,,False
340534.jpg,,,True
340550.jpg,1.0,6,False
340578.jpg,,,True
340755.jpg,5.0,11,False
340783.jpg,6.0,15,False
341219.jpg,7.0,,False
34128.jpg,2.0,8,False
341305.jpg,7.0,8,False
341755.jpg,1.0,,False
341763.jpg,1.0,8,False
34217.jpg,8.0,7,False
34241.jpg,11.0,5,False
34244.jpg,1.0,"5,8",False
342741.jpg,,,True
342843.jpg,4.0,11,False
34301.jpg,2.0,8,False
34339.jpg,,,True
343538.jpg,5.0,11,False
343588.jpg,3.0,11,False
343622.jpg,2.0,7,False
343677.jpg,1.0,8,False
343806.jpg,14.0,13,False
343834.jpg,,,True
343943.jpg,4.0,9,False
344224.jpg,12.0,4,False
344277.jpg,14.0,6,False
344297.jpg,4.0,"5,7",False
344322.jpg,,,True
344472.jpg,1.0,,False
34493.jpg,,,True
345477.jpg,5.0,3,False
345484.jpg,1.0,5,False
345878.jpg,,,True
345916.jpg,1.0,,False
346152.jpg,1.0,7,False
346443.jpg,5.0,7,False
346456.jpg,7.0,11,False
346561.jpg,1.0,8,False
346896.jpg,5.0,1,False
347157.jpg,6.0,7,False
347158.jpg,1.0,8,False
347273.jpg,5.0,10,False
347530.jpg,1.0,,False
348569.jpg,8.0,,False
348582.jpg,,,True
348842.jpg,5.0,6,False
348881.jpg,1.0,8,False
348898.jpg,7.0,11,False
348991.jpg,11.0,4,False
348996.jpg,6.0,11,False
349123.jpg,,,True
349158.jpg,,,True
349163.jpg,6.0,3,False
349203.jpg,,,True
349210.jpg,7.0,6,False
349221.jpg,,,True
349299.jpg,6.0,7,False
349312.jpg,9.0,11,False
349410.jpg,7.0,6,False
349419.jpg,8.0,,False
349433.jpg,9.0,,False
349543.jpg,5.0,6,False
349598.jpg,7.0,4,False
350581.jpg,7.0,,False
350641.jpg,,,True
350912.jpg,2.0,4,False
350938.jpg,3.0,5,False
351000.jpg,5.0,1,False
353260.jpg,,,True
353413.jpg,2.0,7,False
353446.jpg,4.0,7,False
353716.jpg,5.0,1,False
354377.jpg,1.0,8,False
35536.jpg,5.0,"11,10",False
355690.jpg,11.0,7,False
356110.jpg,,,True
356170.jpg,,,True
356505.jpg,1.0,13,False
356583.jpg,6.0,7,False
356865.jpg,5.0,"3,10",False
356901.jpg,1.0,8,False
356944.jpg,8.0,11,False
357136.jpg,,,True
357223.jpg,7.0,2,False
357236.jpg,8.0,12,False
357292.jpg,10.0,7,False
357973.jpg,5.0,6,False
358315.jpg,8.0,7,False
358655.jpg,1.0,8,False
358806.jpg,,,True
359091.jpg,,,True
359280.jpg,,,True
359811.jpg,8.0,"2,10",False
359917.jpg,7.0,6,False
360749.jpg,4.0,5,False
361367.jpg,,,True
361587.jpg,7.0,4,False
361691.jpg,5.0,8,False
361783.jpg,1.0,,False
361969.jpg,,,True
362200.jpg,4.0,5,False
362207.jpg,,,True
362235.jpg,,,True
362311.jpg,2.0,,False
362533.jpg,5.0,11,False
363474.jpg,8.0,5,False
363788.jpg,4.0,11,False
363893.jpg,6.0,7,False
36412.jpg,,,True
364538.jpg,2.0,12,False
364540.jpg,5.0,2,False
364842.jpg,,,True
364902.jpg,7.0,"4,5",False
365198.jpg,4.0,5,False
365224.jpg,,,True
365228.jpg,2.0,7,False
365229.jpg,4.0,3,False
365267.jpg,2.0,"12,7",False
365296.jpg,7.0,,False
365301.jpg,7.0,8,False
365309.jpg,4.0,11,False
365339.jpg,12.0,7,False
365406.jpg,,,True
365480.jpg,5.0,,False
365525.jpg,2.0,9,False
365633.jpg,7.0,"11,15",False
365642.jpg,,,True
365724.jpg,5.0,"1,8",False
365803.jpg,7.0,1,False
365805.jpg,7.0,"15,10",False
365850.jpg,,,True
365909.jpg,,,True
365933.jpg,7.0,,False
365968.jpg,12.0,7,False
366113.jpg,,,True
366133.jpg,2.0,6,False
366155.jpg,11.0,5,False
367106.jpg,1.0,8,False
368215.jpg,11.0,7,False
368244.jpg,6.0,"13,7",False
368420.jpg,11.0,9,False
368629.jpg,11.0,1,False
368863.jpg,,,True
369277.jpg,2.0,"11,7",False
369613.jpg,9.0,11,False
369988.jpg,6.0,11,False
37011.jpg,13.0,"5,8",False
37031.jpg,7.0,6,False
370948.jpg,,,True
37128.jpg,2.0,,False
371338.jpg,1.0,8,False
371797.jpg,3.0,,False
372016.jpg,8.0,,False
372034.jpg,1.0,8,False
372058.jpg,11.0,,False
372067.jpg,5.0,"11,10",False
372183.jpg,7.0,"15,8",False
372417.jpg,1.0,7,False
372455.jpg,10.0,4,False
372514.jpg,8.0,4,False
372517.jpg,2.0,5,False
372549.jpg,11.0,"15,10",False
372551.jpg,11.0,6,False
37264.jpg,5.0,3,False
373022.jpg,2.0,9,False
373517.jpg,11.0,9,False
373598.jpg,2.0,5,False
37399.jpg,,,True
37494.jpg,,,True
374984.jpg,,,True
375730.jpg,3.0,8,False
375790.jpg,11.0,7,False
375802.jpg,6.0,8,False
375823.jpg,12.0,"5,6,10",False
376086.jpg,6.0,"11,13",False
376419.jpg,,,True
376610.jpg,4.0,2,False
376720.jpg,7.0,,False
37720.jpg,,,True
377221.jpg,7.0,6,False
377303.jpg,7.0,"15,8",False
377414.jpg,,,True
377442.jpg,,,True
377447.jpg,,,True
377584.jpg,,,True
37762.jpg,,,True
378524.jpg,4.0,"11,9",False
37912.jpg,2.0,5,False
379297.jpg,5.0,,False
37988.jpg,8.0,,False
37995.jpg,,,True
380178.jpg,5.0,10,False
381120.jpg,1.0,5,False
381339.jpg,8.0,10,False
381395.jpg,6.0,11,False
381650.jpg,7.0,,False
38168.jpg,7.0,15,False
381764.jpg,5.0,2,False
381834.jpg,12.0,"2,7",False
381862.jpg,3.0,6,False
381966.jpg,,,True
382055.jpg,11.0,7,False
382184.jpg,,,True
382239.jpg,4.0,2,False
382663.jpg,,,True
382683.jpg,,,True
382721.jpg,4.0,"1,8",False
382734.jpg,7.0,8,False
382865.jpg,,,True
382877.jpg,7.0,,False
382972.jpg,5.0,6,False
383008.jpg,11.0,7,False
383235.jpg,12.0,"7,9",False
383241.jpg,11.0,7,False
383337.jpg,,,True
383437.jpg,9.0,,False
383560.jpg,5.0,"3,15",False
383596.jpg,1.0,8,False
383921.jpg,7.0,11,False
384132.jpg,2.0,7,False
384185.jpg,1.0,"2,9",False
384450.jpg,1.0,5,False
384451.jpg,,,True
384741.jpg,4.0,8,False
384808.jpg,7.0,"13,15",False
384883.jpg,2.0,"11,7",False
385294.jpg,7.0,8,False
385441.jpg,7.0,6,False
385516.jpg,,,True
385950.jpg,,,True
386323.jpg,7.0,8,False
386327.jpg,2.0,9,False
386340.jpg,11.0,7,False
386460.jpg,2.0,"4,9",False
386578.jpg,10.0,7,False
386617.jpg,11.0,"15,7",False
386643.jpg,5.0,6,False
386664.jpg,8.0,11,False
386759.jpg,11.0,,False
386799.jpg,11.0,7,False
386804.jpg,2.0,14,False
387084.jpg,11.0,"3,6",False
387095.jpg,,,True
387278.jpg,3.0,,False
387413.jpg,11.0,6,False
387503.jpg,12.0,"3,7",False
387690.jpg,11.0,4,False
387729.jpg,6.0,,False
387763.jpg,6.0,11,False
387857.jpg,11.0,"6,7",False
387863.jpg,1.0,8,False
388008.jpg,5.0,6,False
388010.jpg,8.0,7,False
388214.jpg,,,True
388578.jpg,2.0,"5,7",False
388623.jpg,11.0,7,False
388653.jpg,7.0,5,False
388656.jpg,10.0,12,False
388781.jpg,9.0,7,False
388802.jpg,1.0,9,False
388805.jpg,1.0,8,False
388812.jpg,4.0,11,False
388813.jpg,,,True
388890.jpg,,,True
388981.jpg,11.0,"4,9",False
388987.jpg,11.0,6,False
388994.jpg,3.0,,False
389022.jpg,6.0,11,False
389870.jpg,11.0,7,False
390037.jpg,8.0,1,False
390041.jpg,11.0,,False
390310.jpg,13.0,14,False
390361.jpg,6.0,6,False
390430.jpg,7.0,11,False
390479.jpg,7.0,11,False
390505.jpg,6.0,11,False
390648.jpg,7.0,,False
391025.jpg,5.0,11,False
391303.jpg,7.0,,False
391314.jpg,7.0,6,False
391357.jpg,2.0,9,False
391371.jpg,7.0,5,False
391472.jpg,6.0,11,False
391491.jpg,6.0,7,False
391711.jpg,14.0,7,False
391718.jpg,,,True
391745.jpg,6.0,11,False
391779.jpg,1.0,6,False
391798.jpg,7.0,8,False
391810.jpg,1.0,"5,8",False
392421.jpg,6.0,2,False
392651.jpg,6.0,"11,7",False
392790.jpg,6.0,7,False
392824.jpg,6.0,11,False
393221.jpg,6.0,11,False
393392.jpg,5.0,"15,6",False
393641.jpg,5.0,6,False
39369.jpg,12.0,"2,11",False
393793.jpg,6.0,7,False
393825.jpg,11.0,6,False
394079.jpg,,,True
394144.jpg,11.0,6,False
394154.jpg,6.0,11,False
394172.jpg,6.0,7,False
394192.jpg,,,True
394199.jpg,,,True
394213.jpg,6.0,"13,6",False
394275.jpg,11.0,"13,6",False
394312.jpg,4.0,"11,6",False
394347.jpg,6.0,"11,13",False
394377.jpg,1.0,"6,8",False
394432.jpg,7.0,6,False
394456.jpg,,,True
394490.jpg,6.0,11,False
394507.jpg,6.0,7,False
394513.jpg,6.0,11,False
394520.jpg,6.0,"7,9",False
394526.jpg,5.0,6,False
395247.jpg,,,True
39528.jpg,11.0,7,False
395375.jpg,2.0,5,False
395419.jpg,11.0,7,False
395760.jpg,4.0,"5,11",False
396485.jpg,5.0,"7,8",False
396871.jpg,5.0,7,False
396995.jpg,4.0,6,False
397221.jpg,5.0,2,False
397323.jpg,5.0,2,False
397349.jpg,5.0,10,False
397393.jpg,7.0,11,False
397401.jpg,,,True
397719.jpg,2.0,"7,8",False
397726.jpg,2.0,7,False
397810.jpg,6.0,11,False
397813.jpg,,,True
398012.jpg,7.0,,False
398033.jpg,11.0,8,False
398127.jpg,7.0,8,False
398251.jpg,5.0,4,False
398376.jpg,5.0,"6,7",False
398433.jpg,4.0,"7,8",False
398465.jpg,5.0,"1,10",False
398545.jpg,4.0,2,False
398595.jpg,3.0,7,False
398600.jpg,7.0,,False
398616.jpg,2.0,9,False
400751.jpg,,,True
401007.jpg,,,True
401381.jpg,11.0,7,False
401417.jpg,11.0,5,False
401459.jpg,7.0,,False
401607.jpg,7.0,"5,11",False
401752.jpg,11.0,2,False
401839.jpg,5.0,1,False
402119.jpg,6.0,7,False
402219.jpg,2.0,9,False
402236.jpg,6.0,11,False
402286.jpg,5.0,10,False
402385.jpg,,,True
402535.jpg,2.0,6,False
402815.jpg,9.0,1,False
402859.jpg,9.0,2,False
403022.jpg,5.0,9,False
40313.jpg,,,True
403182.jpg,,,True
403248.jpg,2.0,9,False
403268.jpg,7.0,11,False
403311.jpg,6.0,13,False
403329.jpg,3.0,1,False
403655.jpg,5.0,"2,9",False
403711.jpg,6.0,13,False
403787.jpg,11.0,7,False
403834.jpg,7.0,,False
403844.jpg,11.0,"15,7",False
403865.jpg,5.0,11,False
404024.jpg,,,True
404039.jpg,7.0,6,False
404433.jpg,6.0,13,False
404498.jpg,1.0,"15,6",False
40478.jpg,,,True
404792.jpg,9.0,1,False
404879.jpg,1.0,8,False
404994.jpg,,,True
405338.jpg,4.0,12,False
405420.jpg,,,True
405697.jpg,1.0,5,False
405724.jpg,7.0,1,False
405793.jpg,8.0,7,False
406034.jpg,14.0,7,False
406231.jpg,,,True
40672.jpg,11.0,6,False
40673.jpg,4.0,,False
406870.jpg,1.0,"5,8",False
407307.jpg,11.0,"5,13",False
407469.jpg,,,True
40779.jpg,8.0,,False
40833.jpg,,,True
408351.jpg,7.0,,False
408355.jpg,3.0,6,False
408761.jpg,8.0,7,False
408832.jpg,,,True
409138.jpg,1.0,2,False
409522.jpg,1.0,3,False
409974.jpg,5.0,1,False
410268.jpg,,,True
41062.jpg,5.0,"6,7",False
410763.jpg,,,True
411002.jpg,10.0,"6,7",False
411106.jpg,,,True
411163.jpg,7.0,6,False
411218.jpg,10.0,5,False
411335.jpg,5.0,3,False
411372.jpg,5.0,7,False
411501.jpg,7.0,9,False
411507.jpg,12.0,10,False
41165.jpg,,,True
411751.jpg,10.0,8,False
412065.jpg,7.0,6,False
412172.jpg,10.0,7,False
412256.jpg,12.0,6,False
412740.jpg,9.0,8,False
41278.jpg,,,True
412875.jpg,6.0,10,False
413224.jpg,8.0,,False
413303.jpg,7.0,1,False
413310.jpg,11.0,"1,2,7",False
41344.jpg,4.0,"11,10",False
413530.jpg,5.0,"11,10",False
41441.jpg,6.0,8,False
415171.jpg,6.0,7,False
415193.jpg,6.0,"13,10",False
415413.jpg,1.0,11,False
415604.jpg,,,True
415650.jpg,5.0,2,False
415665.jpg,5.0,1,False
415892.jpg,6.0,11,False
416444.jpg,2.0,9,False
416898.jpg,,,True
416901.jpg,,,True
416980.jpg,,,True
417052.jpg,11.0,7,False
417055.jpg,5.0,"15,10",False
417361.jpg,10.0,"5,11",False
417374.jpg,15.0,,False
417412.jpg,7.0,6,False
417471.jpg,,,True
417566.jpg,8.0,7,False
417687.jpg,,,True
417720.jpg,8.0,11,False
417878.jpg,2.0,7,False
417911.jpg,,,True
417938.jpg,,,True
418294.jpg,3.0,5,False
418349.jpg,7.0,,False
418382.jpg,7.0,11,False
418434.jpg,8.0,"5,7",False
418487.jpg,1.0,7,False
418596.jpg,7.0,9,False
418636.jpg,8.0,6,False
418653.jpg,3.0,5,False
418662.jpg,12.0,7,False
418680.jpg,5.0,"2,8",False
418752.jpg,,,True
418778.jpg,,,True
418867.jpg,7.0,,False
418874.jpg,4.0,"11,7",False
418933.jpg,5.0,"1,8",False
418936.jpg,10.0,7,False
418948.jpg,5.0,6,False
418964.jpg,8.0,11,False
418969.jpg,11.0,6,False
418975.jpg,10.0,"5,8",False
419102.jpg,7.0,11,False
419117.jpg,6.0,7,False
419131.jpg,7.0,2,False
419161.jpg,6.0,"2,11,15",False
419204.jpg,2.0,"4,11",False
419235.jpg,10.0,6,False
419383.jpg,,,True
419397.jpg,11.0,15,False
419474.jpg,7.0,11,False
419516.jpg,11.0,7,False
419541.jpg,10.0,8,False
41961.jpg,6.0,"11,13",False
419790.jpg,1.0,,False
419887.jpg,6.0,3,False
41989.jpg,7.0,,False
419943.jpg,10.0,"12,14",False
419989.jpg,7.0,6,False
419991.jpg,9.0,11,False
419993.jpg,5.0,3,False
419997.jpg,5.0,8,False
420052.jpg,,,True
420092.jpg,7.0,"3,5",False
420124.jpg,8.0,1,False
420126.jpg,5.0,"11,6",False
420168.jpg,7.0,11,False
420178.jpg,8.0,,False
420199.jpg,5.0,"5,15",False
420209.jpg,7.0,6,False
420223.jpg,7.0,"1,11",False
42027.jpg,7.0,9,False
420399.jpg,6.0,7,False
420444.jpg,5.0,9,False
42110.jpg,,,True
42174.jpg,7.0,8,False
42414.jpg,1.0,"6,10",False
42434.jpg,5.0,11,False
42608.jpg,6.0,7,False
42678.jpg,6.0,"7,9",False
42837.jpg,6.0,11,False
42883.jpg,6.0,11,False
42918.jpg,5.0,8,False
42922.jpg,5.0,"1,8",False
43410.jpg,6.0,11,False
43414.jpg,13.0,1,False
43489.jpg,7.0,9,False
44373.jpg,10.0,6,False
44819.jpg,,,True
45073.jpg,5.0,"1,8",False
45116.jpg,5.0,"1,8",False
45141.jpg,5.0,"11,8",False
45161.jpg,5.0,11,False
45388.jpg,,,True
45877.jpg,7.0,11,False
45915.jpg,,,True
45970.jpg,3.0,11,False
45973.jpg,12.0,5,False
46057.jpg,,,True
46089.jpg,10.0,6,False
46146.jpg,,,True
46302.jpg,12.0,7,False
46316.jpg,4.0,1,False
46448.jpg,5.0,"11,10",False
46524.jpg,8.0,4,False
46651.jpg,3.0,"11,8",False
47052.jpg,3.0,"4,15,7",False
47055.jpg,1.0,6,False
47396.jpg,,,True
47522.jpg,2.0,7,False
47606.jpg,2.0,9,False
48165.jpg,15.0,7,False
48803.jpg,2.0,5,False
