image_id,first_compo,others,undecidable
927061.jpg,5.0,,False
745451.jpg,1.0,,False
655459.jpg,5.0,13,False
744421.jpg,1.0,8,False
287769.jpg,6.0,"15,8",False
165041.jpg,13.0,,False
835078.jpg,4.0,5,False
627986.jpg,5.0,6,False
920234.jpg,10.0,8,False
835060.jpg,8.0,13,False
872965.jpg,2.0,"5,9",False
37011.jpg,13.0,,False
230805.jpg,8.0,3,False
52345.jpg,13.0,"5,8",False
636034.jpg,7.0,,False
696693.jpg,8.0,12,False
178580.jpg,1.0,6,False
54642.jpg,13.0,14,False
114883.jpg,3.0,"12,7",False
89184.jpg,9.0,"5,7",False
401459.jpg,15.0,7,False
281446.jpg,10.0,"1,5,8",False
121939.jpg,1.0,5,False
365229.jpg,4.0,,False
284824.jpg,13.0,8,False
702001.jpg,12.0,"8,9",False
97412.jpg,8.0,,False
62503.jpg,13.0,5,False
722216.jpg,12.0,5,False
552142.jpg,8.0,4,False
527519.jpg,9.0,10,False
736714.jpg,8.0,,False
397393.jpg,4.0,11,False
873327.jpg,6.0,10,False
633947.jpg,5.0,,False
376419.jpg,6.0,,False
921051.jpg,5.0,3,False
938296.jpg,8.0,,False
64611.jpg,5.0,,False
716431.jpg,6.0,9,False
303826.jpg,6.0,"5,10",False
410763.jpg,5.0,15,False
367106.jpg,1.0,8,False
802503.jpg,5.0,8,False
37720.jpg,6.0,9,False
165951.jpg,6.0,,False
325486.jpg,8.0,5,False
784998.jpg,8.0,7,False
45877.jpg,5.0,13,False
801542.jpg,6.0,8,False
579329.jpg,6.0,"5,7",False
348881.jpg,8.0,1,False
658322.jpg,6.0,7,False
728123.jpg,15.0,2,False
234158.jpg,6.0,"5,15",False
384883.jpg,2.0,"5,9",False
384450.jpg,3.0,8,False
254110.jpg,10.0,8,False
254571.jpg,10.0,9,False
628727.jpg,5.0,11,False
686833.jpg,9.0,7,False
755178.jpg,15.0,5,False
913855.jpg,6.0,"3,5,8",False
835718.jpg,6.0,"4,15",False
921404.jpg,8.0,,False
281280.jpg,5.0,,False
365525.jpg,9.0,,False
406231.jpg,13.0,"1,8",False
34042.jpg,9.0,"3,4",False
287610.jpg,7.0,,False
955584.jpg,6.0,,False
823785.jpg,11.0,,False
229038.jpg,2.0,"7,8",False
944588.jpg,4.0,"5,9",False
64897.jpg,8.0,,False
55499.jpg,8.0,5,False
692951.jpg,6.0,,False
64324.jpg,5.0,"4,7",False
945652.jpg,2.0,13,False
25556.jpg,7.0,9,False
692632.jpg,6.0,5,False
795559.jpg,5.0,"1,11",False
659595.jpg,8.0,,False
712318.jpg,6.0,,False
281718.jpg,8.0,,False
594076.jpg,3.0,7,False
253799.jpg,10.0,"6,8",False
752332.jpg,15.0,7,False
180204.jpg,9.0,5,False
230286.jpg,1.0,5,False
601165.jpg,1.0,4,False
579599.jpg,15.0,11,False
62693.jpg,8.0,,False
99800.jpg,5.0,13,False
669131.jpg,3.0,"5,6",False
658553.jpg,,,True
281548.jpg,5.0,11,False
649052.jpg,15.0,5,False
785754.jpg,,,True
716583.jpg,2.0,5,False
602820.jpg,7.0,"2,13",False
281259.jpg,4.0,12,False
391371.jpg,7.0,"4,9",False
832592.jpg,5.0,"3,13",False
395760.jpg,4.0,5,False
735555.jpg,2.0,8,False
772561.jpg,3.0,,False
103928.jpg,8.0,5,False
945787.jpg,2.0,9,False
742905.jpg,3.0,,False
42414.jpg,3.0,"1,6,10",False
280102.jpg,5.0,,False
102973.jpg,5.0,6,False
706747.jpg,13.0,11,False
905772.jpg,2.0,"6,8",False
261371.jpg,4.0,"5,9",False
391303.jpg,7.0,,False
547040.jpg,7.0,,False
603876.jpg,1.0,,False
293153.jpg,3.0,10,False
239434.jpg,1.0,"4,7",False
906713.jpg,3.0,13,False
279728.jpg,5.0,8,False
91452.jpg,6.0,7,False
640860.jpg,13.0,3,False
321013.jpg,2.0,"5,9",False
168361.jpg,13.0,3,False
415665.jpg,12.0,"4,5",False
168064.jpg,5.0,14,False
390430.jpg,15.0,"4,7",False
419161.jpg,5.0,6,False
923007.jpg,8.0,4,False
26830.jpg,4.0,5,False
840289.jpg,13.0,3,False
927310.jpg,3.0,8,False
851522.jpg,5.0,9,False
872339.jpg,8.0,5,False
255401.jpg,7.0,3,False
294588.jpg,3.0,15,False
932639.jpg,6.0,,False
525196.jpg,8.0,9,False
673845.jpg,5.0,11,False
84689.jpg,6.0,4,False
401839.jpg,5.0,9,False
136049.jpg,8.0,"4,5,9",False
194046.jpg,4.0,8,False
692662.jpg,7.0,,False
556463.jpg,,,True
871676.jpg,5.0,1,False
32680.jpg,11.0,5,False
379297.jpg,5.0,"4,15",False
238789.jpg,14.0,,False
695704.jpg,5.0,"13,15",False
418653.jpg,3.0,5,False
655322.jpg,6.0,2,False
659682.jpg,5.0,"4,8",False
934848.jpg,7.0,"14,8",False
94799.jpg,5.0,"15,9",False
118623.jpg,6.0,,False
874318.jpg,11.0,1,False
271660.jpg,1.0,7,False
403182.jpg,7.0,,False
72268.jpg,8.0,7,False
761462.jpg,5.0,,False
46316.jpg,4.0,"5,8",False
101700.jpg,1.0,"13,8",False
955623.jpg,7.0,,False
818407.jpg,5.0,11,False
861525.jpg,3.0,8,False
871279.jpg,15.0,"4,11",False
930969.jpg,9.0,"5,7",False
894211.jpg,7.0,8,False
768994.jpg,10.0,1,False
636040.jpg,12.0,15,False
523814.jpg,9.0,4,False
185686.jpg,1.0,11,False
911793.jpg,8.0,,False
771392.jpg,5.0,,False
226885.jpg,6.0,,False
745095.jpg,8.0,,False
807354.jpg,14.0,"7,9",False
602438.jpg,9.0,10,False
303646.jpg,3.0,8,False
828804.jpg,11.0,"5,7",False
674142.jpg,5.0,"11,6",False
13718.jpg,8.0,4,False
925648.jpg,15.0,"5,9",False
745161.jpg,3.0,7,False
631001.jpg,7.0,13,False
19753.jpg,5.0,15,False
894627.jpg,1.0,"5,12,15",False
669549.jpg,6.0,,False
782218.jpg,9.0,8,False
734945.jpg,8.0,,False
874218.jpg,8.0,,False
935333.jpg,10.0,,False
836638.jpg,13.0,"7,9",False
873756.jpg,9.0,"5,11",False
767521.jpg,3.0,8,False
653058.jpg,9.0,,False
635998.jpg,14.0,,False
570272.jpg,5.0,1,False
98759.jpg,13.0,"11,7",False
161647.jpg,,,True
90357.jpg,1.0,4,False
917872.jpg,,,True
891832.jpg,7.0,15,False
388653.jpg,5.0,13,False
906839.jpg,7.0,,False
692265.jpg,10.0,1,False
535474.jpg,8.0,7,False
798014.jpg,3.0,,False
805574.jpg,5.0,2,False
43489.jpg,3.0,,False
144371.jpg,8.0,15,False
294745.jpg,11.0,5,False
786268.jpg,5.0,,False
161858.jpg,4.0,,False
635543.jpg,6.0,9,False
324110.jpg,6.0,7,False
167230.jpg,10.0,,False
546993.jpg,7.0,,False
571908.jpg,6.0,8,False
874529.jpg,5.0,9,False
756288.jpg,9.0,,False
391779.jpg,1.0,,False
921719.jpg,5.0,13,False
161066.jpg,7.0,8,False
63125.jpg,8.0,,False
870778.jpg,15.0,"7,8",False
68561.jpg,13.0,5,False
736606.jpg,5.0,,False
913761.jpg,8.0,"4,5",False
567918.jpg,10.0,13,False
392790.jpg,6.0,,False
581630.jpg,15.0,,False
591612.jpg,7.0,,False
666753.jpg,6.0,,False
97461.jpg,13.0,5,False
393825.jpg,11.0,13,False
593461.jpg,15.0,"11,7",False
527824.jpg,5.0,,False
906843.jpg,9.0,,False
365301.jpg,15.0,,False
582260.jpg,6.0,8,False
851433.jpg,2.0,"12,9",False
948144.jpg,1.0,4,False
31483.jpg,3.0,7,False
571912.jpg,15.0,8,False
113561.jpg,3.0,8,False
596897.jpg,8.0,,False
322455.jpg,9.0,,False
758076.jpg,3.0,,False
30084.jpg,8.0,,False
759999.jpg,3.0,,False
590887.jpg,4.0,3,False
548043.jpg,1.0,"4,8",False
308001.jpg,11.0,15,False
611794.jpg,9.0,8,False
75288.jpg,7.0,,False
749030.jpg,9.0,13,False
604084.jpg,4.0,5,False
527777.jpg,,,True
281917.jpg,6.0,,False
920829.jpg,5.0,,False
802866.jpg,5.0,8,False
254618.jpg,3.0,13,False
70910.jpg,6.0,5,False
55585.jpg,13.0,8,False
716268.jpg,9.0,,False
807584.jpg,2.0,,False
280504.jpg,2.0,,False
96376.jpg,5.0,"4,12",False
81820.jpg,5.0,9,False
126580.jpg,4.0,3,False
716716.jpg,9.0,,False
784049.jpg,8.0,15,False
772519.jpg,5.0,"15,9",False
910336.jpg,5.0,"11,9",False
356110.jpg,9.0,8,False
664730.jpg,3.0,5,False
37128.jpg,2.0,,False
183159.jpg,11.0,5,False
666492.jpg,6.0,"11,8",False
254515.jpg,5.0,"6,8",False
303379.jpg,7.0,,False
260918.jpg,11.0,8,False
712633.jpg,5.0,3,False
851535.jpg,9.0,5,False
543366.jpg,9.0,,False
603538.jpg,8.0,6,False
192984.jpg,15.0,12,False
894567.jpg,4.0,5,False
364540.jpg,5.0,,False
579345.jpg,1.0,"8,9",False
632450.jpg,8.0,"1,4",False
765317.jpg,2.0,5,False
826220.jpg,,,True
365309.jpg,4.0,5,False
242905.jpg,3.0,,False
872748.jpg,8.0,9,False
292540.jpg,5.0,1,False
278531.jpg,4.0,,False
255479.jpg,8.0,11,False
817118.jpg,9.0,13,False
557950.jpg,10.0,,False
696647.jpg,6.0,"5,7",False
293156.jpg,4.0,11,False
362207.jpg,9.0,15,False
408832.jpg,13.0,"2,8",False
874239.jpg,4.0,"8,9",False
47522.jpg,3.0,7,False
544223.jpg,5.0,7,False
288737.jpg,6.0,,False
857533.jpg,1.0,8,False
707136.jpg,5.0,9,False
55683.jpg,6.0,,False
771880.jpg,1.0,,False
945394.jpg,8.0,9,False
113508.jpg,5.0,"6,8",False
102979.jpg,7.0,,False
938608.jpg,2.0,9,False
365968.jpg,1.0,"12,9",False
636890.jpg,6.0,,False
756524.jpg,4.0,6,False
836788.jpg,8.0,,False
766228.jpg,5.0,"4,11",False
726918.jpg,7.0,"15,9",False
873994.jpg,9.0,7,False
33500.jpg,11.0,7,False
236168.jpg,5.0,"1,4",False
524666.jpg,8.0,,False
187464.jpg,11.0,,False
365339.jpg,12.0,,False
915933.jpg,14.0,5,False
404039.jpg,6.0,10,False
343677.jpg,3.0,13,False
809394.jpg,7.0,9,False
13520.jpg,12.0,"4,9",False
160307.jpg,3.0,13,False
627914.jpg,13.0,,False
199673.jpg,6.0,,False
255195.jpg,5.0,7,False
314611.jpg,5.0,,False
419943.jpg,10.0,6,False
62337.jpg,6.0,5,False
664151.jpg,7.0,5,False
37988.jpg,8.0,11,False
571946.jpg,6.0,,False
541453.jpg,1.0,"5,6",False
878838.jpg,6.0,,False
721302.jpg,6.0,,False
17294.jpg,4.0,"5,7",False
917668.jpg,,,True
938427.jpg,5.0,"15,7",False
44819.jpg,1.0,,False
71761.jpg,7.0,14,False
90551.jpg,10.0,"5,7",False
880037.jpg,11.0,5,False
206070.jpg,3.0,,False
523315.jpg,13.0,"2,6",False
136795.jpg,8.0,4,False
365933.jpg,7.0,8,False
13713.jpg,13.0,"5,8",False
676355.jpg,12.0,10,False
239518.jpg,14.0,,False
770668.jpg,5.0,,False
285416.jpg,11.0,"3,15",False
699760.jpg,8.0,,False
81069.jpg,1.0,6,False
873139.jpg,1.0,"5,8",False
313073.jpg,8.0,,False
951645.jpg,12.0,"7,10",False
731128.jpg,13.0,"5,13",False
420092.jpg,7.0,8,False
938160.jpg,1.0,"5,8",False
910909.jpg,14.0,1,False
623241.jpg,2.0,5,False
170803.jpg,15.0,8,False
693025.jpg,10.0,,False
11193.jpg,13.0,8,False
525035.jpg,5.0,8,False
40833.jpg,5.0,,False
519028.jpg,4.0,7,False
253834.jpg,5.0,"4,8",False
694248.jpg,3.0,7,False
571967.jpg,5.0,"11,8",False
891378.jpg,4.0,8,False
394154.jpg,6.0,11,False
162770.jpg,8.0,1,False
242849.jpg,9.0,,False
693336.jpg,7.0,"2,4",False
824552.jpg,9.0,7,False
956503.jpg,1.0,,False
286038.jpg,9.0,7,False
915637.jpg,9.0,"5,10",False
745946.jpg,5.0,13,False
722168.jpg,15.0,"11,9",False
185777.jpg,1.0,,False
652592.jpg,4.0,5,False
696531.jpg,10.0,7,False
287144.jpg,5.0,4,False
700925.jpg,7.0,,False
604112.jpg,4.0,8,False
262079.jpg,8.0,4,False
693909.jpg,7.0,"4,5",False
920980.jpg,5.0,"1,8,10",False
758235.jpg,3.0,"6,8",False
946643.jpg,6.0,3,False
600222.jpg,5.0,11,False
706920.jpg,1.0,,False
766170.jpg,4.0,5,False
927218.jpg,15.0,"5,11,6,8",False
757452.jpg,13.0,"3,6",False
339566.jpg,10.0,6,False
185309.jpg,3.0,"13,9",False
376720.jpg,9.0,7,False
160371.jpg,6.0,"7,8",False
101573.jpg,1.0,,False
656974.jpg,8.0,,False
837761.jpg,5.0,8,False
578762.jpg,15.0,8,False
229500.jpg,2.0,"5,6",False
314739.jpg,3.0,11,False
687294.jpg,13.0,,False
275955.jpg,6.0,,False
163633.jpg,6.0,11,False
12487.jpg,6.0,7,False
568278.jpg,5.0,9,False
293952.jpg,9.0,"3,11",False
946671.jpg,8.0,3,False
243490.jpg,12.0,10,False
955326.jpg,9.0,8,False
153138.jpg,3.0,8,False
617610.jpg,11.0,,False
231009.jpg,5.0,8,False
332476.jpg,5.0,13,False
836669.jpg,8.0,5,False
251003.jpg,1.0,"15,8",False
364842.jpg,9.0,8,False
167687.jpg,9.0,,False
571739.jpg,5.0,"8,10",False
847753.jpg,12.0,,False
760889.jpg,15.0,5,False
394526.jpg,6.0,5,False
818748.jpg,7.0,,False
838364.jpg,15.0,6,False
640481.jpg,7.0,15,False
861088.jpg,7.0,4,False
21053.jpg,13.0,,False
732641.jpg,6.0,,False
136450.jpg,9.0,11,False
932544.jpg,6.0,5,False
937817.jpg,13.0,11,False
525413.jpg,15.0,"5,9",False
917443.jpg,1.0,"3,5,12",False
137691.jpg,7.0,6,False
54289.jpg,3.0,7,False
891879.jpg,6.0,,False
99914.jpg,5.0,,False
907568.jpg,4.0,3,False
279852.jpg,5.0,15,False
244867.jpg,7.0,11,False
648108.jpg,9.0,,False
868660.jpg,7.0,,False
117206.jpg,6.0,4,False
864587.jpg,6.0,"4,7",False
669486.jpg,6.0,4,False
835011.jpg,5.0,,False
835118.jpg,8.0,7,False
417878.jpg,5.0,7,False
115196.jpg,9.0,2,False
411372.jpg,5.0,"11,8",False
714209.jpg,1.0,8,False
831410.jpg,,,True
420199.jpg,8.0,,False
418948.jpg,6.0,"7,8",False
161288.jpg,7.0,8,False
174447.jpg,7.0,"3,5",False
704268.jpg,13.0,7,False
419516.jpg,11.0,"13,7",False
742942.jpg,3.0,9,False
373022.jpg,9.0,3,False
547873.jpg,9.0,,False
332247.jpg,4.0,5,False
381650.jpg,7.0,11,False
819702.jpg,6.0,10,False
736654.jpg,12.0,9,False
873790.jpg,6.0,3,False
230388.jpg,5.0,9,False
232478.jpg,10.0,4,False
409974.jpg,4.0,8,False
946717.jpg,5.0,13,False
117282.jpg,13.0,"15,9",False
635695.jpg,10.0,,False
127610.jpg,3.0,6,False
696898.jpg,14.0,4,False
416901.jpg,5.0,6,False
321927.jpg,3.0,"5,6",False
770828.jpg,5.0,"15,9",False
303154.jpg,6.0,7,False
13779.jpg,8.0,,False
177945.jpg,5.0,,False
674268.jpg,4.0,5,False
382663.jpg,3.0,,False
941618.jpg,13.0,"1,4",False
16744.jpg,5.0,10,False
523459.jpg,15.0,,False
863941.jpg,12.0,9,False
377414.jpg,1.0,"15,8",False
798112.jpg,2.0,,False
365267.jpg,12.0,9,False
787158.jpg,,,True
658212.jpg,5.0,"3,11",False
748608.jpg,5.0,"4,11,14",False
254873.jpg,4.0,"1,9",False
570156.jpg,7.0,1,False
284052.jpg,6.0,4,False
776214.jpg,5.0,"12,8",False
119564.jpg,8.0,,False
314788.jpg,6.0,11,False
276781.jpg,11.0,5,False
674419.jpg,3.0,"13,8",False
386460.jpg,12.0,"2,5",False
932104.jpg,5.0,"4,15",False
879372.jpg,8.0,,False
26635.jpg,15.0,"1,7",False
932025.jpg,2.0,,False
657110.jpg,,,True
775660.jpg,4.0,"8,9",False
908879.jpg,5.0,11,False
569188.jpg,7.0,,False
704835.jpg,6.0,3,False
263965.jpg,7.0,6,False
829319.jpg,5.0,8,False
322820.jpg,6.0,"8,9",False
705343.jpg,5.0,2,False
72279.jpg,7.0,4,False
721587.jpg,13.0,7,False
611386.jpg,6.0,8,False
605642.jpg,5.0,"13,7",False
147590.jpg,3.0,7,False
233775.jpg,5.0,7,False
373598.jpg,6.0,15,False
398012.jpg,13.0,11,False
880274.jpg,7.0,5,False
696543.jpg,2.0,13,False
245283.jpg,10.0,5,False
848373.jpg,3.0,7,False
747554.jpg,5.0,15,False
41344.jpg,4.0,"6,7",False
814100.jpg,9.0,4,False
768705.jpg,5.0,7,False
547108.jpg,5.0,13,False
809938.jpg,9.0,,False
665953.jpg,9.0,2,False
262220.jpg,5.0,,False
39528.jpg,,,True
946946.jpg,7.0,9,False
801028.jpg,11.0,15,False
147610.jpg,1.0,,False
593671.jpg,10.0,"3,5",False
546166.jpg,1.0,"13,9",False
714744.jpg,4.0,9,False
72797.jpg,5.0,1,False
772635.jpg,10.0,"1,8",False
679295.jpg,12.0,3,False
101924.jpg,1.0,5,False
524079.jpg,5.0,6,False
93565.jpg,6.0,"3,7",False
914604.jpg,1.0,6,False
832074.jpg,3.0,13,False
388994.jpg,3.0,7,False
912690.jpg,3.0,6,False
955675.jpg,5.0,11,False
800794.jpg,3.0,12,False
255254.jpg,2.0,8,False
136162.jpg,7.0,,False
809484.jpg,5.0,11,False
779715.jpg,8.0,6,False
186064.jpg,1.0,"3,6",False
939834.jpg,9.0,"4,5",False
825633.jpg,5.0,3,False
675589.jpg,,11,True
200360.jpg,15.0,"5,6,8",False
942032.jpg,5.0,1,False
226185.jpg,1.0,"3,6",False
522217.jpg,7.0,6,False
269904.jpg,14.0,"4,7",False
341219.jpg,3.0,7,False
99360.jpg,,,True
659811.jpg,15.0,7,False
632008.jpg,4.0,"1,8",False
677675.jpg,3.0,8,False
617405.jpg,7.0,,False
394432.jpg,9.0,7,False
106285.jpg,9.0,,False
771149.jpg,8.0,,False
891676.jpg,5.0,13,False
192046.jpg,8.0,9,False
660997.jpg,7.0,"4,9",False
237368.jpg,,,True
801062.jpg,11.0,6,False
623460.jpg,4.0,9,False
182281.jpg,,,True
715216.jpg,5.0,"4,13",False
13072.jpg,5.0,8,False
830704.jpg,9.0,7,False
754971.jpg,9.0,"5,11",False
358655.jpg,1.0,,False
217973.jpg,,,True
664462.jpg,1.0,"4,9",False
74588.jpg,11.0,"2,8",False
931977.jpg,11.0,7,False
801437.jpg,6.0,"2,5",False
613718.jpg,8.0,,False
357223.jpg,3.0,7,False
359917.jpg,13.0,2,False
281747.jpg,4.0,9,False
955617.jpg,13.0,7,False
167145.jpg,,,True
605034.jpg,5.0,9,False
368215.jpg,7.0,11,False
756340.jpg,3.0,14,False
579086.jpg,9.0,8,False
392421.jpg,6.0,9,False
659141.jpg,8.0,"2,9",False
297598.jpg,7.0,6,False
898099.jpg,5.0,4,False
603996.jpg,5.0,11,False
758016.jpg,3.0,,False
93245.jpg,1.0,"13,6",False
680742.jpg,9.0,14,False
683304.jpg,10.0,"4,7",False
332119.jpg,11.0,7,False
860966.jpg,9.0,"6,10",False
67387.jpg,7.0,9,False
568343.jpg,5.0,7,False
540800.jpg,14.0,"3,5",False
664784.jpg,7.0,,False
751624.jpg,4.0,1,False
394312.jpg,11.0,4,False
635475.jpg,5.0,,False
828395.jpg,5.0,7,False
928199.jpg,13.0,8,False
286450.jpg,,,True
99120.jpg,6.0,"5,13",False
141441.jpg,11.0,4,False
305669.jpg,7.0,"7,9",False
593918.jpg,7.0,,False
635317.jpg,14.0,"5,9",False
150719.jpg,4.0,6,False
824638.jpg,5.0,,False
872022.jpg,4.0,"6,7",False
541989.jpg,13.0,9,False
926425.jpg,10.0,5,False
939157.jpg,8.0,9,False
183274.jpg,6.0,"5,11",False
744383.jpg,5.0,"15,8",False
189779.jpg,13.0,6,False
148425.jpg,2.0,"7,9",False
239498.jpg,8.0,15,False
86956.jpg,8.0,11,False
248484.jpg,5.0,4,False
420223.jpg,7.0,"7,8",False
852991.jpg,1.0,,False
407469.jpg,5.0,"15,10",False
690182.jpg,5.0,"12,8",False
381120.jpg,13.0,15,False
658799.jpg,13.0,9,False
524863.jpg,,,True
873646.jpg,8.0,7,False
639950.jpg,1.0,"4,5,6,8",False
787814.jpg,8.0,7,False
28395.jpg,13.0,11,False
569842.jpg,13.0,5,False
401007.jpg,7.0,8,False
635787.jpg,9.0,"4,8",False
72649.jpg,11.0,9,False
571762.jpg,3.0,"7,9",False
135927.jpg,9.0,"3,5",False
253040.jpg,13.0,"3,5",False
580399.jpg,11.0,,False
81291.jpg,11.0,7,False
410268.jpg,9.0,4,False
887214.jpg,1.0,9,False
244283.jpg,6.0,,False
768957.jpg,9.0,13,False
143456.jpg,1.0,"3,8",False
635123.jpg,10.0,,False
810956.jpg,5.0,,False
913972.jpg,4.0,7,False
730229.jpg,4.0,,False
755684.jpg,5.0,10,False
897352.jpg,3.0,,False
925925.jpg,7.0,"6,8",False
186860.jpg,,,True
909178.jpg,7.0,5,False
826222.jpg,7.0,9,False
542374.jpg,7.0,5,False
567726.jpg,10.0,6,False
262381.jpg,5.0,8,False
18009.jpg,5.0,9,False
417361.jpg,5.0,10,False
152436.jpg,8.0,4,False
872896.jpg,9.0,1,False
363893.jpg,3.0,7,False
182183.jpg,8.0,7,False
696217.jpg,12.0,9,False
314893.jpg,1.0,6,False
349410.jpg,2.0,"5,6",False
20154.jpg,6.0,"3,12",False
366113.jpg,1.0,"6,8",False
772637.jpg,5.0,4,False
691023.jpg,6.0,9,False
903472.jpg,5.0,,False
778046.jpg,5.0,,False
705825.jpg,5.0,,False
263328.jpg,6.0,"4,5,8",False
784771.jpg,6.0,11,False
745621.jpg,8.0,"5,6",False
656303.jpg,8.0,,False
277142.jpg,9.0,5,False
624303.jpg,5.0,10,False
398251.jpg,5.0,4,False
528286.jpg,11.0,4,False
366133.jpg,2.0,,False
315439.jpg,2.0,"1,6,8",False
741435.jpg,5.0,6,False
714856.jpg,15.0,"5,13,8",False
617222.jpg,8.0,5,False
758107.jpg,10.0,8,False
755006.jpg,5.0,8,False
230507.jpg,1.0,"8,10",False
315762.jpg,9.0,"5,12,7",False
871486.jpg,7.0,9,False
101375.jpg,1.0,"3,7",False
716324.jpg,7.0,,False
243790.jpg,3.0,"13,6",False
730396.jpg,10.0,,False
288652.jpg,15.0,7,False
566457.jpg,5.0,"3,5",False
245040.jpg,4.0,5,False
834029.jpg,6.0,,False
727181.jpg,1.0,"3,12",False
264529.jpg,8.0,3,False
910407.jpg,2.0,1,False
340578.jpg,6.0,5,False
294841.jpg,5.0,"1,8,10",False
824967.jpg,5.0,"1,6",False
282809.jpg,3.0,"5,6,9",False
607228.jpg,4.0,"7,8",False
886473.jpg,2.0,5,False
911929.jpg,4.0,"5,12,9",False
834751.jpg,8.0,7,False
255258.jpg,1.0,9,False
54744.jpg,8.0,4,False
934603.jpg,4.0,9,False
284859.jpg,6.0,,False
595660.jpg,15.0,,False
725827.jpg,5.0,"12,15,10",False
544050.jpg,3.0,,False
943909.jpg,4.0,8,False
857192.jpg,5.0,9,False
45116.jpg,5.0,,False
229060.jpg,3.0,9,False
604141.jpg,11.0,"2,5,15",False
401417.jpg,5.0,11,False
659679.jpg,5.0,,False
851313.jpg,10.0,12,False
765559.jpg,13.0,"2,3,6",False
680080.jpg,2.0,7,False
574462.jpg,1.0,9,False
924875.jpg,6.0,,False
390479.jpg,4.0,"7,8",False
706813.jpg,8.0,"11,9",False
286106.jpg,11.0,8,False
30950.jpg,13.0,12,False
894640.jpg,5.0,9,False
951449.jpg,9.0,15,False
594159.jpg,5.0,11,False
365224.jpg,,,True
663300.jpg,14.0,4,False
419204.jpg,7.0,3,False
838502.jpg,8.0,"3,13",False
528759.jpg,13.0,,False
772189.jpg,6.0,11,False
365805.jpg,13.0,"4,5,8",False
388981.jpg,15.0,"4,5,11",False
681754.jpg,4.0,5,False
357292.jpg,10.0,14,False
391711.jpg,14.0,,False
721840.jpg,,,True
929303.jpg,6.0,"3,5",False
932044.jpg,13.0,6,False
738099.jpg,15.0,4,False
52040.jpg,3.0,,False
879148.jpg,13.0,2,False
115958.jpg,13.0,5,False
525356.jpg,11.0,8,False
695439.jpg,6.0,11,False
237941.jpg,9.0,7,False
298648.jpg,7.0,8,False
874216.jpg,10.0,"1,6",False
779109.jpg,1.0,"3,6",False
767186.jpg,13.0,"7,8",False
254195.jpg,7.0,"4,15",False
196166.jpg,5.0,10,False
287706.jpg,7.0,,False
24636.jpg,13.0,1,False
297302.jpg,8.0,4,False
54901.jpg,7.0,,False
693712.jpg,13.0,,False
362235.jpg,5.0,1,False
754520.jpg,5.0,"1,6",False
605495.jpg,8.0,,False
770237.jpg,3.0,9,False
96937.jpg,5.0,,False
387503.jpg,3.0,12,False
227902.jpg,1.0,"2,13,8",False
637401.jpg,5.0,"7,8",False
921437.jpg,9.0,14,False
569879.jpg,5.0,"4,12",False
189700.jpg,9.0,5,False
628320.jpg,8.0,5,False
546833.jpg,5.0,3,False
197021.jpg,13.0,2,False
280489.jpg,5.0,8,False
668524.jpg,6.0,"11,7",False
634682.jpg,1.0,7,False
807342.jpg,15.0,7,False
60479.jpg,6.0,,False
255469.jpg,13.0,8,False
610781.jpg,6.0,,False
403311.jpg,6.0,,False
243026.jpg,11.0,,False
119487.jpg,4.0,6,False
677057.jpg,15.0,"3,6",False
771545.jpg,8.0,,False
742323.jpg,13.0,,False
579653.jpg,7.0,,False
119920.jpg,6.0,13,False
845572.jpg,1.0,"5,6",False
914212.jpg,7.0,4,False
651411.jpg,2.0,"4,5,15,9",False
141593.jpg,3.0,6,False
644600.jpg,8.0,"1,10",False
835580.jpg,9.0,,False
134345.jpg,7.0,15,False
147291.jpg,8.0,13,False
648497.jpg,5.0,,False
525358.jpg,6.0,11,False
340015.jpg,9.0,,False
588485.jpg,3.0,6,False
289378.jpg,9.0,,False
828509.jpg,5.0,1,False
874254.jpg,4.0,,False
612437.jpg,11.0,,False
388214.jpg,6.0,9,False
943141.jpg,6.0,11,False
888954.jpg,13.0,7,False
343806.jpg,14.0,,False
541865.jpg,5.0,11,False
340550.jpg,3.0,5,False
147204.jpg,4.0,5,False
876114.jpg,10.0,9,False
152702.jpg,2.0,,False
190253.jpg,5.0,"3,6",False
603037.jpg,1.0,"5,8",False
571896.jpg,7.0,5,False
124962.jpg,9.0,,False
634988.jpg,9.0,7,False
781912.jpg,1.0,5,False
388781.jpg,7.0,,False
153967.jpg,6.0,5,False
818190.jpg,1.0,,False
252643.jpg,9.0,14,False
694290.jpg,9.0,7,False
419790.jpg,1.0,,False
254966.jpg,6.0,8,False
666188.jpg,8.0,5,False
789938.jpg,13.0,15,False
891578.jpg,7.0,,False
772567.jpg,7.0,11,False
753985.jpg,6.0,"5,15",False
662658.jpg,14.0,"5,9",False
135263.jpg,5.0,4,False
759268.jpg,6.0,"5,11",False
394456.jpg,5.0,"11,13",False
633580.jpg,5.0,13,False
342741.jpg,6.0,5,False
522464.jpg,4.0,"5,15",False
822842.jpg,4.0,15,False
875824.jpg,9.0,3,False
412256.jpg,12.0,"3,10",False
372067.jpg,10.0,5,False
101047.jpg,1.0,7,False
541266.jpg,10.0,,False
276210.jpg,7.0,,False
281429.jpg,3.0,7,False
114082.jpg,15.0,"6,9",False
101044.jpg,7.0,1,False
605685.jpg,6.0,5,False
132680.jpg,6.0,"11,8",False
419397.jpg,10.0,15,False
278746.jpg,13.0,,False
